Profile-Img,Player,Position,TeamName,Age,Height,Weight,BirthPlace,PreviousClub
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/CLIFFORD%2C%20Jake%20_NRL_2024_011.png?center=0.5%2C0.5&preset=player-profile-large,"Jake
Clifford",Halfback,Cowboys,26,184,92,"Cairns, QLD",Newcastle Knights
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/Purdue-744pxH.png?center=0.5%2C0.5&preset=player-profile-large,"Jaxon
Purdue",Halfback,Cowboys,19,186,83,"Mackay, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/FELDT%2C%20Kyle%20_NRL_2024_016.png?center=0.5%2C0.5&preset=player-profile-large,"Kyle
Feldt",Winger,Cowboys,32,191,103,"Townsville, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/TAULAGI%2CM%20_NRL_2024_011.png?center=0.5%2C0.5&preset=player-profile-large,"Murray
Taulagi",Winger,Cowboys,25,189,103,"Auckland, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/DERBY%2C%20Rob%20_NRL_2024_010.png?center=0.5%2C0.5&preset=player-profile-large,"Robert
Derby",Winger,Cowboys,22,193,99,"Port Moresby, PNG",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/DRINKWATER%2C%20Scott%20_NRL_2024_016.png?center=0.5%2C0.5&preset=player-profile-large,"Scott
Drinkwater",Fullback,Cowboys,27,181,91,"Penrith, NSW",Melbourne Storm
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/VALEMEI%2CS%20_NRL_2024_009.png?center=0.5%2C0.5&preset=player-profile-large,"Semi
Valemei",Winger,Cowboys,25,186,103,"Labasa, FIJ",Canberra Raiders
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/DUFFY%2C%20Tom%20_NRL_2024_009.png?center=0.5%2C0.5&preset=player-profile-large,"Thomas
Duffy",Halfback,Cowboys,21,180,87,"Townsville, QLD",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/DEARDEN%2C%20Tom%20_NRL_2024_010.png?center=0.5%2C0.5&preset=player-profile-large,"Tom
Dearden",Captain - Five-Eighth,Cowboys,23,177,87,"Toowoomba, QLD",Brisbane Broncos
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/CHESTER%2C%20Tom%20_NRL_2024_011.png?center=0.5%2C0.5&preset=player-profile-large,"Tom
Chester",Fullback,Cowboys,23,182,89,"Townsville, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/Holmes-720pxH.png?center=0.5%2C0.5&preset=player-profile-large,"Valentine
Holmes",Centre,Cowboys,29,185,90,"Townsville, QLD",Cronulla-Sutherland Sharks
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/Vailea%2C%20Viliami-744pxH%20copy.png?center=0.5%2C0.5&preset=player-profile-large,"Viliami
Vailea",Centre,Cowboys,21,185,98,"Vaini, Tongatapu, Tonga",New Zealand Warriors
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/LAybutt%2CZ%20_NRL_2024_010.png?center=0.5%2C0.5&preset=player-profile-large,"Zac
Laybutt",Centre,Cowboys,22,190,94,"Bundaberg, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/HESS%2CC%20_NRL_2024_009.png?center=0.5%2C0.5&preset=player-profile-large,"Coen
Hess",2nd Row,Cowboys,28,190,114,"Bundaberg, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/PUAAVASE%2CD%20_NRL_2024_012.png?center=0.5%2C0.5&preset=player-profile-large,"D'Jazirhae
Pua'avase",2nd Row,Cowboys,21,185,108,"Christchurch, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/NEAME%2CG_NRL_2024_008.png?center=0.5%2C0.5&preset=player-profile-large,"Griffin
Neame",Prop,Cowboys,23,193,106,"Greymouth, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/Edwards-744pxH.png?center=0.5%2C0.5&preset=player-profile-large,"Harrison
Edwards",Prop,Cowboys,23,186,96,-,Canterbury-Bankstown Bulldogs
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/Luki-744pxH.png?center=0.5%2C0.5&preset=player-profile-large,"Heilum
Luki",2nd Row,Cowboys,23,195,103,"Cairns, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/HANSEN%2CJ%20%20_NRL_2024_011.png?center=0.5%2C0.5&preset=player-profile-large,"Jai
Hansen",Hooker,Cowboys,,,,,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/GRANVILLE%2CJ%20%20_NRL_2024_011.png?center=0.5%2C0.5&preset=player-profile-large,"Jake
Granville",Hooker,Cowboys,35,172,84,"Rockhampton, QLD",Brisbane Broncos
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/SHIBASAKI%2CJ%20_NRL_2024_011.png?center=0.5%2C0.5&preset=player-profile-large,"Jamal
Shibasaki",2nd Row,Cowboys,19,185,106,"Townsville, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/TAUNOA-BROWN%2CJ%20_NRL_2024_012.png?center=0.5%2C0.5&preset=player-profile-large,"Jamayne
Taunoa-Brown",Prop,Cowboys,27,194,111,"Melbourne, VIC",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/TAUMALOLO%2CJ%20_NRL_2024_015.png?center=0.5%2C0.5&preset=player-profile-large,"Jason
Taumalolo",Lock,Cowboys,31,191,115,"Auckland, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/NANAI%2CJ%20_NRL_2024_008.png?center=0.5%2C0.5&preset=player-profile-large,"Jeremiah
Nanai",2nd Row,Cowboys,21,186,104,"Henderson, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/MCLEAN%2CJ%20_NRL_2024_011.png?center=0.5%2C0.5&preset=player-profile-large,"Jordan
McLean",Prop,Cowboys,33,196,118,"Sydney, NSW",Melbourne Storm
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/LAHRS%2CK%20_NRL_2024_011.png?center=0.5%2C0.5&preset=player-profile-large,"Kaiden
Lahrs",Prop,Cowboys,18,190,104,"Canberra, ACT",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/FINEFEUIAKA%2CK%20%20_NRL_2024_011.png?center=0.5%2C0.5&preset=player-profile-large,"Kulikefu
Finefeuiaki",2nd Row,Cowboys,20,190,105,"Auckland, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/ROBSON%2C%20Reece%20_NRL_2024_010.png?center=0.5%2C0.5&preset=player-profile-large,"Reece
Robson",Hooker,Cowboys,26,180,93,"Murwillumbah, NSW",St. George Illawarra Dragons
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/COTTER%2C%20Reuben%20_NRL_2024_012.png?center=0.5%2C0.5&preset=player-profile-large,"Reuben
Cotter",Captain - Prop,Cowboys,25,180,95,"Mackay, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/MCINTYRE%2CS%20_NRL_2024_010.png?center=0.5%2C0.5&preset=player-profile-large,"Sam
McIntyre",Prop,Cowboys,26,190,101,"Canberra, ACT",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500012/MIKAELE%2CT_NRL_2024_010.png?center=0.5%2C0.5&preset=player-profile-large,"Thomas
Mikaele",Prop,Cowboys,26,192,115,"Auckland, New Zealand",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/TUITAVAKE%2CAlec_NRL_2024_BC_27528.png?center=0.5%2C0.5&preset=player-profile-large,"Alec
Tuitavake",Prop,Dragons,23,185,106,"Redfern, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/MURDOCH-MASILA%2CBen_NRL_2024_BC_27626.png?center=0.5%2C0.5&preset=player-profile-large,"Ben
Murdoch-Masila",2nd Row,Dragons,33,186,118,"Auckland, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/LAWRIE%2CBlake_NRL_2024_BC_27712.png?center=0.5%2C0.5&preset=player-profile-large,"Blake
Lawrie",Prop,Dragons,27,185,106,"Wollongong, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/RUSSELL%2CDan_NRL_2024_BC_28009.png?center=0.5%2C0.5&preset=player-profile-large,"Dan
Russell",2nd Row,Dragons,28,193,103,"Longreach, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/EGAN%2CDylan_NRL_2024_BC_27696.png?center=0.5%2C0.5&preset=player-profile-large,"Dylan
Egan",2nd Row,Dragons,,,2023192024,,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/MOLO%2CFancis_NRL_2024_BC_27429.png?center=0.5%2C0.5&preset=player-profile-large,"Francis
Molo",Prop,Dragons,29,183,112,"Auckland, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/SELE%2CHame_NRL_2024_BC_27600.png?center=0.5%2C0.5&preset=player-profile-large,"Hame
Sele",Lock,Dragons,27,182,102,"Kogarah, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/DE%20BELIN%2CJack_NRL_2024_BC_28037.png?center=0.5%2C0.5&preset=player-profile-large,"Jack
De Belin",Lock,Dragons,33,188,106,"Cootamundra, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/LIDDLE%2CJacob_NRL_2024_BC_27865.png?center=0.5%2C0.5&preset=player-profile-large,"Jacob
Liddle",Hooker,Dragons,27,184,91,"Gosford, NSW",Wests Tigers
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/SU%20A%2CJaydn_NRL_2024_BC_27457.png?center=0.5%2C0.5&preset=player-profile-large,"Jaydn
Su'A",2nd Row,Dragons,26,188,100,"Auckland, NZ",
https://www.dragons.com.au/contentassets/fd0b02db7a1840f68b8d24a9a12f251c/leilualuciano_nrl_2024_gp0098-copy-body.png?center=0.18%2C0.52&preset=player-profile-large,"Luciano
Leilua",2nd Row,Dragons,28,188,114,"Camperdown, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/MOLO%2CMichael_NRL_2024_BC_27387.png?center=0.5%2C0.5&preset=player-profile-large,"Michael
Molo",Prop,Dragons,27,180,105,"Brisbane, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/FAITALA-MARINER%2CRaymond_NRL_2024_GP0139-Body.png?center=0.5%2C0.5&preset=player-profile-large,"Raymond
Faitala-Mariner",2nd Row,Dragons,31,190,110,"Auckland, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/COUCHMAN%2CRyan_NRL_2024_BC_27227.png?center=0.5%2C0.5&preset=player-profile-large,"Ryan
Couchman",2nd Row,Dragons,20,,,-,-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/COUCHMAN%2CToby_NRL_2024_BC_27146.png?center=0.5%2C0.5&preset=player-profile-large,"Toby
Couchman",Prop,Dragons,20,,,-,-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/EISENHUTH%2CTom_NRL_2024_BC_28079.png?center=0.5%2C0.5&preset=player-profile-large,"Tom
Eisenhuth",2nd Row,Dragons,32,192,100,"Blue Mountains, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/FIFITA%2CViliami_NRL_2024_BC_27655.png?center=0.5%2C0.5&preset=player-profile-large,"Viliami
Fifita",Prop,Dragons,23,194,,"Fairfield, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/HUNT%2CBen_NRL_2024_BC_27927.png?center=0.5%2C0.5&preset=player-profile-large,"Ben
Hunt",Captain - Halfback,Dragons,34,178,88,"Rockhampton, QLD",Brisbane Broncos
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/TUIPULOTU%2CChristian_NRL_2024_GP0005-Body.png?center=0.5%2C0.5&preset=player-profile-large,"Christian
Tuipulotu",Winger,Dragons,23,186,106,"Auckland, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2022/500022/Ramsey_Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Cody
Ramsey",Fullback,Dragons,24,185,82,"Orange, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/ALLAN%2CCorey_NRL_2024_BC_27087.png?center=0.5%2C0.5&preset=player-profile-large,"Corey
Allan",Fullback,Dragons,26,186,90,"Brisbane, QLD",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/2024-NRL-BODYSHOTS-NU-BROWN.png?center=0.5%2C0.5&preset=player-profile-large,"Fa'amanu
Brown",Halfback,Dragons,29,183,90,"Christchurch, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/BIRD%2CJack_NRL_2024_BC_27566.png?center=0.5%2C0.5&preset=player-profile-large,"Jack
Bird",Centre,Dragons,29,183,96,"Wollongong, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/MARSCHKE%2CJesse_NRL_2024_BC_27170.png?center=0.5%2C0.5&preset=player-profile-large,"Jesse
Marschke",Halfback,Dragons,27,183,90,"Bundaberg, QLD",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/FLANAGAN%2CKyle_NRL_2024_BC_27889.png?center=0.5%2C0.5&preset=player-profile-large,"Kyle
Flanagan",Halfback,Dragons,25,183,85,"Sydney, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/KING%20TOGIA%2CLyhkan_NRL_2024_BC_27812.png?center=0.5%2C0.5&preset=player-profile-large,"Lyhkan
King-Togia",Five-Eighth,Dragons,19,,,-,-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/FEAGAI%2CMat_NRL_2024_BC_27258.png?center=0.5%2C0.5&preset=player-profile-large,"Mathew
Feagai",Centre,Dragons,23,186,96,"Hastings, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/FEAGAI%2CMax_NRL_2024_BC_27195.png?center=0.5%2C0.5&preset=player-profile-large,"Max
Feagai",Centre,Dragons,23,186,98,"Hastings, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/RAVALAWA%2CMikaele_NRL_2024_BC_27052.png?center=0.5%2C0.5&preset=player-profile-large,"Mikaele
Ravalawa",Winger,Dragons,26,184,106,"Galoa, FIJ",Canberra Raiders
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/SULI%2CMoses_NRL_2024_BC_27478.png?center=0.5%2C0.5&preset=player-profile-large,"Mosese
Suli",Centre,Dragons,26,189,109,"Sydney, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/TAMALE%2CSavello_NRL_2024_BC_27354.png?center=0.5%2C0.5&preset=player-profile-large,"Savelio
Tamale",Centre,Dragons,,,192024182023130612024,,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/FINAU%2CSione_NRL_2024_BC_27333.png?center=0.5%2C0.5&preset=player-profile-large,"Sione
Finau",Winger,Dragons,,,,26,
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/SLOAN%2CTyrell_NRL_2024_BC_27109.png?center=0.5%2C0.5&preset=player-profile-large,"Tyrell
Sloan",Fullback,Dragons,22,185,84,"Campbelltown, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500022/LOMAX%2CZac_NRL_2024_BC_27973.png?center=0.5%2C0.5&preset=player-profile-large,"Zac
Lomax",Centre,Dragons,24,190,94,"Temora, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2023/500003/CLUNE%20copy.png?center=0.5%2C0.5&preset=player-profile-large,"Adam
Clune",Halfback,Knights,29,172,80,"Orange, NSW",St. George Illawarra Dragons
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2023/500003/HODGSON%20copy.png?center=0.5%2C0.5&preset=player-profile-large,"Bailey
Hodgson",Fullback,Knights,21,182,85,"Hull, UK",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/BEST%2C%20Bradman%20NRL%202024%20GP0002-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Bradman
Best",Centre,Knights,23,182,103,"Central Coast, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/GAGAI%2C%20Dane%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Dane
Gagai",Centre,Knights,33,182,92,"Mackay, QLD",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/ARMSTRONG%2C%20Davey%20NRL%202024%20GP0002-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"David
Armstrong",Fullback,Knights,23,184,82,"Moree, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/TUALA%2C%20Enari%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Enari
Tuala",Centre,Knights,25,188,96,"Cairns, QLD",North Queensland Cowboys
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2023/500003/Bodyshots_Fa%27amanu.png?center=0.5%2C0.5&preset=player-profile-large,"Fa'amanu
Brown",Five-Eighth,Knights,29,183,90,"Christchurch, NZ",
/remote.axd?http://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/SHARPE%2C%20Fletcher%20NRL%202024%20Body.png?center=0.5%2C0.5&preset=player-profile-large,"Fletcher
Sharpe",Fullback,Knights,20,186,86,"Maitland, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/MARZHEW%2C%20Greg%20NRL%202024%20GP0002-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Greg
Marzhew",Winger,Knights,27,177,104,"Auckland, NZ",Gold Coast Titans
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2023/500003/HUNT%20copy.png?center=0.5%2C0.5&preset=player-profile-large,"Hymel
Hunt",Winger,Knights,30,191,99,"Auckland, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/COGGER%2C%20Jack%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Jack
Cogger",Halfback,Knights,27,176,90,"Greenacre, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/HASTINGS%2C%20Jackson%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Jackson
Hastings",Halfback,Knights,28,185,95,"Wollongong, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/PONGA%2C%20KALYN%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Kalyn
Ponga",Captain - Fullback,Knights,26,184,92,"Port Hedland, WA",North Queensland Cowboys
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/MAPAPALANGI%2C%20Krystian%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Krystian
Mapapalangi",Centre,Knights,21,186,93,"Burwood, Sydney",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2023/500003/MILLER%20copy.png?center=0.5%2C0.5&preset=player-profile-large,"Lachlan
Miller",Fullback,Knights,30,180,84,"Coffs Harbour, NSW",Cronulla-Sutherland Sharks
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2020/500003/Simi-Sasagi-GP-0002-COPY-body-shot.png?center=0.5%2C0.5&preset=player-profile-large,"Simi
Sasagi",Five-Eighth,Knights,23,185,94,"Auckland, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/JENKINS%2C%20Thomas%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Thomas
Jenkins",Winger,Knights,23,190,95,"Boorowa, NSW",Penrith Panthers
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/ELLIOTT%2C%20Adam%20NRL%202024%20GP0007-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Adam
Elliott",Lock,Knights,29,185,103,"Bega, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/JONES%2C%20Brodie%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Brodie
Jones",2nd Row,Knights,26,183,103,"Maitland, NSW",-
/Resources/Images/fallback/body-shot.png?preset=player-profile-large,"Dane
Aukafolau",2nd Row,Knights,27,194,99,"Onehunga, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/SAIFITI%2C%20Daniel%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Daniel
Saifiti",Prop,Knights,28,195,121,"Newcastle, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/LUCAS%2C%20Dylan%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Dylan
Lucas",2nd Row,Knights,24,184,96,"Bega, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/HETHERINGTON%2C%20Jack%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Jack
Hetherington",Prop,Knights,28,190,107,"Canberra, ACT",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2023/500003/JOHNS.png?center=0.5%2C0.5&preset=player-profile-large,"Jack
Johns",2nd Row,Knights,26,188,98,"Newcastle, NSW",South Sydney Rabbitohs
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/SAIFITI%2C%20Jacob%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Jacob
Saifiti",Prop,Knights,28,195,114,"Newcastle, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/BRAILEY%2C%20Jayden%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Jayden
Brailey",Captain - Hooker,Knights,28,179,88,"Hurstville, NSW",Cronulla-Sutherland Sharks
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/PEARCE-PAUL%2C%20Kai%20NRL%202024%20GP0002-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Kai
Pearce-Paul",2nd Row,Knights,23,198,108,"London, England",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2023/500003/MANN%20copy.png?center=0.5%2C0.5&preset=player-profile-large,"Kurt
Mann",Lock,Knights,31,184,88,"Winton, QLD",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2023/500003/FITZGIBBON%20copy.png?center=0.5%2C0.5&preset=player-profile-large,"Lachlan
Fitzgibbon",2nd Row,Knights,30,192,107,"North Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/THOMPSON%2C%20Leo%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Leo
Thompson",Prop,Knights,24,186,107,"Gisborne, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/CROKER%2C%20Mathew%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Mat
Croker",Prop,Knights,24,191,108,"Nabiac, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/MARTIN%2C%20Myles%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Myles
Martin",Lock,Knights,20,193,96,"Bathurst, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/BRYAN%2C%20Paul%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Paul
Bryan",Prop,Knights,21,190,100,"Mackay, QLD",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/CROSSLAND%2C%20Phoenix%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Phoenix
Crossland",Hooker,Knights,24,183,86,"Wellington, NZ",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/JONES%2C%20Riley%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Riley
Jones",Hooker,Knights,22,190,92,"Gosford, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500003/SUA%2C%20Sebastian%20NRL%202024%20GP0001-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Sebastian
Su'a",Prop,Knights,20,198,108,"Onehunga, NZ",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/CHRISTENSEN%2CAdam_NRL_2024_1218.png?center=0.5%2C0.5&preset=player-profile-large,"Adam
Christensen",2nd Row,Rabbitohs,22,190,97,"St Leonards, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/LOVETT%2C%20Ben%20NRL_2024_GP0015-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Benjamin
Lovett",2nd Row,Rabbitohs,22,185,102,"Parkes, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/GRAY%2CBrock_NRL_2024_1089.png?center=0.5%2C0.5&preset=player-profile-large,"Brock
Gray",2nd Row,Rabbitohs,28,188,102,"Sydney, NSW",
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/MURRAY%2CCameron%20NRL_2024_GP0016-COPY.png?center=0.5%2C0.5&preset=player-profile-large,"Cameron
Murray",Captain - Lock,Rabbitohs,26,184,96,"Sydney, NSW",-
/remote.axd?https://rugbyimages.statsperform.com/Player%20Bodyshots/111/2024/500005/Chapman%20-%20Bodyshot.png?center=0.5%2C0.5&preset=player-profile-large,"Chase
Chapman",Lock,Rabbitohs,24,187,98,"Sydney, NSW",
